"disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02","app_id","app_date","GOOD","BAD"
0,"SA",19,1,"P",1,350.5,1,1.15,29,25,2,26,97.03,0,59.3125,1,0,48.645,"5",0,4401,"02SEP2005","1","0"
0,"SD",18,0,"P",1,299.166666666667,5,2,25,7,0,27,99.5642857142857,0,42.359375,1,2,0,"3",1.685,4192,"02SEP2005","1","0"
0,"SM",18,1,"P",1.01,211.833333333333,10.335,1.03,32.8666666666667,6,0,24,67.6266666666667,0,75.234375,1.03,0,1.76999999999952,"5",2.78,4345,"02SEP2005","1","0"
280,"SD",18,0.59,"P",1.04,309.5,10.22,1.06,21.5166666666667,18,0,32,102.09,0.0134410503,38.609375,1.04,0,6.44999999999956,"5",2.76,4246,"02SEP2005","1","0"
0,"SM",18,1,"P",1,250,1,1.15,30.58,22,0,38,31,0.0424760734,50.15625,1.06,0,1.5199999999996,"5",2.615,4216,"02SEP2005","1","0"
0,"SO",19,0.71,"P",1,2150,2,1,0,6,2,23,0,0.1023293415,77.734375,1.12,1,0,"3",4,4182,"02SEP2005","1","0"
1,"SO",19,1,"P",1.05,457,9,2,7.07,16,0,21,109.002857142857,0.2147022104,73.203125,1.02,1,0,"3",4,4327,"02SEP2005","1","0"
0,"SF",18,1,"P",1.03,537.5,10.5333333333333,1.03,13.92,21,0,19,83.805,0,89.0625,1.07,0,0.289999999999523,"5",2.91,4365,"02SEP2005","1","0"
0,"SF",18,0,"P",1.03,508.875,10.19,1.02,7.245,18,0,19,123.44,0.1827218411,57.4453125,1.06,0,0.289999999999529,"5",3.11,4381,"02SEP2005","1","0"
1,"SO",19,0.84,"P",1.02,405.5,11.73,1.03,6.75,21,1,19,65.67,0,61.0703125,1.02,0,5.44999999999956,"5",3.41,4268,"02SEP2005","1","0"
1,"SC",18,1,"P",1.01,207.9,20,1,30.375,1,0.25,18,102.42,0,34.6484375,1.09,1,0,"3",2.34,4300,"02SEP2005","1","0"
1,"SH",19,1,"P",1.01,646.3,8,1,0,18,0,18,87.195,0.0575473636,82.046875,1.08,0,5.73999999999962,"5",2.78,4191,"02SEP2005","1","0"
0,"SE",18,1,"P",1,309,12.31,1.04,28.7766666666667,19,2,16,121.9,0.2626451291,61.578125,1.04,0,0.0199999999995231,"5",2.79,4324,"02SEP2005","1","0"
0,"SO",18,0.68,"P",1.02,189.5,10.9,1,30.59,4,0,16,101.02,0.110560783,48.53125,1.09,0,1.67999999999952,"5",2.79,4301,"02SEP2005","1","0"
0,"SE",18,0,"P",1.2,432.75,23.546875,1.02,44.845,6,0,16,317.283333333333,0.0090363531,89.21875,1.03,0,1.76999999999958,"5",1.97,4275,"02SEP2005","1","0"
0,"SB",18,1,"P",1.03,278.25,20,1.04,43.27,8,0.129999999999999,15,170.633333333333,0,93.40625,1.04,0,-4.78337369713699e-13,"5",2.122,4407,"02SEP2005","1","0"
0,"SA",18,1,"P",1,242.5,4,1.12142857142857,20,21,0,14,62.4,0.0803329805,17.11328125,1.04,0,30.6714285714285,"5",2.09333333333333,4416,"02SEP2005","1","0"
0,"SA",19,1,"P",1.03,174,25,1,26.0683333333333,15,0,15,83.42,0.0545525027,52.671875,1.06,1,0,"3",2.15,4333,"02SEP2005","1","0"
0,"SE",18,1,"P",1.19,328,17,1,56.575,2,0,14,377.133333333333,0.0536779736,38.765625,1,1,0,"3",0,4274,"02SEP2005","1","0"
0,"SO",18,1,"P",1,210,9.392,1.03,27.6,19,0.37,12,71.82,0.1117329458,54.8828125,1.08,0,-4.52757831226336e-13,"5",3,4231,"02SEP2005","1","0"
0,"SC",19,1,"P",1,1000,5,2,23.63,10,1,12,0,0.1389122466,73.234375,1,2,0,"3",3,4281,"02SEP2005","1","0"
1,"SE",18,1,"P",1.14,423.75,22.89,1.05,54.235,17,0,12,272.866666666667,0.2835736396,56.140625,1,0,22.0799999999999,"5",1,4295,"02SEP2005","1","0"
1,"SO",18,1,"P",1.01,173.5,7.0375,1.03,28.53,18,0,11,57.74,0.0830672286,69.40625,1.08,0,-4.46505055151647e-13,"5",2.89,4425,"02SEP2005","1","0"
1,"SC",19,1,"P",1,422.5,5,2,4.21,17,0,12,76.66,0.1143554822,71.765625,1,2,0,"3",2,4363,"02SEP2005","1","0"
0,"SH",18,1,"P",1,525,2,2,15.93,6,0,11,134.35,0.2016501585,53.03125,1,2,0,"3",1.1875,4210,"02SEP2005","1","0"
0,"SO",18,0,"P",1.03,478.5,29.0902083333333,1.01,32.8,1,0,11,226.2,0,82.484375,1.04,0,-4.53610482509248e-13,"5",2.97,4214,"02SEP2005","1","0"
0,"SD",18,0,"P",1,172,4,1,29.9233333333333,14,0,10,49.21,0.0512708913,54.5859375,1.03,1,0,"3",2.15333333333333,4173,"02SEP2005","1","0"
0,"SO",18,1,"P",1.37,434.5,27.22,1.03,54.54,1,0.0399999999999989,9,350.413333333333,0.1029437357,37.078125,1.11,0,3.6399999999997,"5",1.615,4224,"02SEP2005","1","0"
0,"SO",20,1,"P",1.02,291,18,1,25,6,2,8,107.78,0,61.6015625,1.14,0,5.57999999999955,"5",2.75,4179,"02SEP2005","1","0"
0,"SC",18,1,"P",2,350,1,1.18166666666667,0,4,0,8,154,0.0541587716,52.609375,1.21,0,9.28999999999974,"5",1.91,4308,"02SEP2005","1","0"
0,"SB",18,0.68,"P",1.37,446.5,33.39,1,95.37,7.13,0.0499999999999991,9,413.123333333333,0.0221465996,88.1875,1.23,0,4.21999999999967,"5",1.52,4376,"02SEP2005","1","0"
0,"SC",18,1,"P",1.2,279.5,23.37,1.08,51.41,8,0.329999999999999,9,218.123333333333,0.0411807286,64.265625,1.04,0,3.1299999999996,"5",1.72,4303,"02SEP2005","1","0"
0,"SB",18,1,"P",1.01,241.5,12.05,1.02,30.2366666666667,11,0,8,105.73,0.5838799421,69.71875,1.03,0,9.14999999999953,"5",2.7,4167,"02SEP2005","1","0"
1,"SM",18,1,"P",1.06,335.5,7,1.1,25,13,0.32,15,101.486666666667,0.3859994635,35.0078125,1,0,25.6749999999999,"5",0,4212,"02SEP2005","1","0"
0,"SH",18,1,"P",1.24,420,27,1,40.22,2,0.375,8,235.223333333333,0,23.5390625,1.03,1,0,"3",1.56,4193,"02SEP2005","1","0"
0,"SC",18,1,"P",1.05,445.5,14.58,1.09,16.2866666666667,22,0,7,86.06,0.1685524113,58.6484375,1.06,0,5.56999999999958,"5",2.45,4360,"02SEP2005","1","0"
1,"SC",19,1,"P",1.05,243,7,2,25,13,1,8,39.5,0.0233079409,68.375,1.05,1,0,"3",2.72,4174,"02SEP2005","1","0"
0,"SA",18,1,"P",2,100,2,1.37,0,10.245,0.61,6,32,0,81.671875,2,0,35.2166666666667,"5",0,4347,"02SEP2005","1","0"
0,"SC",18,1,"P",1.03,565.375,8,1.02,0,26,0,2,96.56,0,70.515625,1.06,0,0.329999999999591,"5",3,4316,"02SEP2005","1","0"
0,"SE",18,1,"P",1.04,201.5,14,1,34.8866666666667,11,0,1,206.07,0.0435190996,71.859375,1.06,1,0,"3",2.179,4279,"02SEP2005","1","0"
0,"SC",18,0,"P",1.29,437,54,1,63.25,6.91,0.27,3,429.893333333333,0,63.265625,1.06,1,0,"3",1.39,4198,"02SEP2005","1","0"
0,"SA",18,1,"P",1.15,314.5,27,1,57.89,7.03,0,2,297.783333333333,0.2714250255,72.515625,1,1,0,"3",1,4351,"02SEP2005","1","0"
0,"SC",21,1,"P",1.3,1500,7,3,0,1,4,1,63,0.273632816,52.546875,1,2,0,"3",2,4208,"02SEP2005","1","0"
1,"SA",18,0,"P",1,504.4,2,1,7.78,1,0,3,141.14,0.0560804623,57.9296875,1.125,1,0,"3",3,4434,"02SEP2005","1","0"
0,"SB",18,1,"P",1,141.416666666667,3,1.03,35,11,0.0799999999999994,17.884,41.855,0.194506133,66.921875,1.09,0,1.32999999999958,"5",2.24,4364,"02SEP2005","1","0"
0,"SA",19,0,"P",1.01,213.5,15.65,1.07,58.16,8.53,0.45,14.17,191.705,0.1347061866,72.71875,1.04,0,7.50999999999954,"5",2.49,4378,"02SEP2005","1","0"
0,"SA",23,4,"R",1.31,950,11,2,30.0233333333333,10.63,0,24.16,413.38,0.2394883991,61.34375,1,1,743,"3",1,4256,"02SEP2005","1","0"
0,"SO",18,0,"P",1.65,546.25,18,3,60.67,10.78,0,24.78,282.57,0.3408211702,66.015625,1,3,0,"3",0,4428,"02SEP2005","1","0"
0,"SA",18,1,"P",1.26,255.5,21,1,61.2366666666667,7.23,1,14.57,275.553333333333,0.7900974732,39.890625,1.16,1,0,"3",1.344,4270,"02SEP2005","1","0"
1,"SO",19,2,"P",1.49,500,11,1,59.47,13.77,1.48,32.8466666666667,402,0.213751785,79.421875,2,1,714,"3",1,4260,"02SEP2005","1","0"
500,"SA",18,0.74,"P",1.01,435.5,14,1,6.36,14.5383333333333,0.533,8,81.84,0.0168411031,42.265625,1.09,1,0,"3",2.975,4318,"02SEP2005","1","0"
1,"SM",18,1,"P",1.04,664.5,34,1,12.025,22,0.68,14,149.558571428571,0.0510114501,28.05078125,1.08,1,0,"3",3.03,4269,"02SEP2005","1","0"
0,"SH",19,1,"P",1.04,543.75,24,1,9.38,15,0,13,61.6085714285714,0,40.8515625,1.06,1,0,"3",2.75,4283,"02SEP2005","1","0"
1,"SO",19,1,"P",1.11,369.5,13,2,8.38,20,1.41380952380952,3,122.61,0.281719829,48.3125,1,2,0,"3",1.48,4399,"02SEP2005","1","0"
0,"SN",19,1,"P",1.02,325,15,1,35,10.505,1.11,11,125.24,0,59.6918098958333,1.01,1,0,"3",2.264,4334,"02SEP2005","1","0"
0,"SC",18,0,"P",1.1,260.916666666667,10.605,1.09,30.435,20,0,25.64,61.23,0,88.984375,1,0,10.1199999999999,"5",0,4413,"02SEP2005","1","0"
0,"SM",18,0,"P",1,572.25,1,1,17.2266666666667,7,0,2,117.63,0,68.33483984375,1,1,0,"3",1,4329,"02SEP2005","1","0"
400,"SB",48,1,"R",1,3246,3,1,51,7.62,4.22,10.236,829.19,0.269483461,55.0859375,2,1,0,"3",0,4188,"02SEP2005","1","0"
0,"SC",19,1,"P",1.03,463.5,21,1,9.375,22,2,43,80.57,0,51.875,1.04,1,0,"3",2.41,4369,"02SEP2005","1","0"
0,"SM",28,3,"P",1.03,350,51,1.26,40.7133333333333,10,4.28,23.36,32,0.0263910576,60.1484375,1.06,0,140.5,"5",2.63,4339,"02SEP2005","1","0"
0,"SO",19,1,"P",1.09,373,16,1.09,120,8.88,1,20.97,299.45,0,55.09837890625,1.12,0,8.1399999999996,"5",4,4287,"02SEP2005","1","0"
0,"SO",18,1,"P",1.03,211.5,12.065,1.01,32.7683333333333,11,0.22,6,98.1766666666667,0.3737613773,43.375,1,0,35.0199999999999,"5",1,4181,"02SEP2005","1","0"
1,"SC",19,1,"P",1.01,482.5,10.19,1.03,6.49,16.3327272727273,0.88,17.49,95.2,0.2958246553,49.6953125,1.09,0,6.21999999999955,"5",3.19,4255,"02SEP2005","1","0"
640,"SA",19,1,"R",1.21,473,18.6,1.22,55.94,6.88,0.78,8.61,378.58,0.2232217868,12.765625,1.05,0,53.7499999999998,"5",1.76,4236,"02SEP2005","1","0"
1000,"SO",23,1.3,"P",1.32,623,30.21,1.32,41.14,11.83,3.21,19.65,335.98,0.0172375245,26.921875,1.18,0,81.1399999999999,"5",1.5,4217,"02SEP2005","1","0"
1,"SF",19,0,"P",1.25,250,8,2,120,5,1,58,217,0.0984189238,59.25,1,2,0,"2",3,4286,"02SEP2005","0","1"
0,"SA",18,1,"P",1.01,480,12.72,1.05,6.51,14,0.55,6,79.155,0.0788580666,85.8125,1.04,0,-4.92832441523205e-13,"5",2.91,4175,"02SEP2005","1","0"
0,"SF",18,1,"P",1,50,4,1,46.14,21,0,6,156.03,0,78.90625,1.07,1,0,"3",1.99,4305,"02SEP2005","1","0"
1,"SC",18,1,"P",1.12,278,10.28,1.18,51.43,7,0,53,245.55,0.2056900477,54.6953125,1,0,51.2649999999999,"5",0,4366,"02SEP2005","0","1"
1,"SO",18,1,"P",1.15,276.5,43,1,51.255,13,0.0399999999999995,18,304.741666666667,0.0157877767,77.453125,1.01,1,0,"3",1.26,4237,"02SEP2005","1","0"
0,"SK",19,1,"P",1.42,400,28,2,35.935,16,1.19380952380952,46,278.48,0,65.609375,1,2,50,"3",0.78,4302,"02SEP2005","0","1"
1,"SB",18,1,"P",1.12666666666667,334.833333333333,22,1,32.4766666666667,18,0.15,34,93.23,0.0185468592,85.9375,1.05,1,0,"3",2,4367,"02SEP2005","0","1"
0,"SH",18,0,"P",1.12,318.166666666667,16.78,1.04,62.31,24,1,2,219.803333333333,0.0623932694,71.484375,1.06,0,1.80999999999955,"5",2.8,4313,"02SEP2005","1","0"
0,"SM",18,1,"P",1,207.5,9.01,1.01,32.22,9,1,7,69.89,0.022619284,77.25,1.04,0,-4.80895323562436e-13,"5",2.795,4238,"02SEP2005","1","0"
2,"SD",18,1,"P",1.08,431.5,9,1,0,8,1,29,192.27,0.002109153,73.359375,1.02,1,0,"3",3,4395,"02SEP2005","0","1"
0,"SO",19,1,"P",1.1,957.5,43,1,57.79,18,3,28,438.12,0.5074800178,57.7421875,1.05,1,0,"3",2.86,4377,"02SEP2005","0","1"
0,"SA",19,0,"P",1.01,190,12.25,1.11,33.54,7,1,19,81.365,0.0426142483,69.390625,1,0,17.5899999999999,"5",1,4291,"02SEP2005","1","0"
0,"SA",19,1,"P",1.06,1650,9,1,1,8,2,21,406.03,0.2007160289,62.2890625,1.02,1,0,"3",3,4242,"02SEP2005","1","0"
0,"SH",18,1,"P",1.04,561.5,9.8,1.195,9,15,0,42,68.1266666666667,0,88.71875,1,0,17.4699999999999,"5",2,4372,"02SEP2005","1","0"
0,"SB",18,1,"P",1,279.5,5,1.1,70,1,0,22,253.42,0.2934955265,34.6875,1,0,69.44,"5",1,4331,"02SEP2005","1","0"
0,"SL",18,1,"P",1.11,493.5,6,1,5.18,22,0,35,112.116666666667,0,62.4609375,1.06,1,0,"3",2,4194,"02SEP2005","1","0"
0,"SO",18,1,"P",1.01,175,6.20766666666667,1.05,28.56,15,0,27,41.96,0,83.59375,1.1,0,-4.33431068813661e-13,"5",2.68666666666667,4289,"02SEP2005","1","0"
1,"SA",21,0,"P",1.07,711.5,46,1,21.17,19,4,26,142.1175,0,70.296875,1.02,1,0,"3",2.82,4165,"02SEP2005","0","1"
0,"SO",18,1,"P",1.39,387,26.85,1.02,57.8766666666667,3,0.0599999999999989,17,348.803333333333,0.2992658857,24.421875,1.07,0,5.69999999999972,"5",1.635,4184,"02SEP2005","0","1"
1,"SK",20,1,"P",1,250,14,1,29.86,1,2,15,32,0.0729047232,30.90625,1.04,1,0,"3",2.304,4332,"02SEP2005","0","1"
0,"SO",19,1,"P",1.01,227.958333333333,7,1,24,14,1,29,35.8585714285714,0,69.40625,1.01,1,0,"3",2.89,4335,"02SEP2005","1","0"
1,"SO",18,1,"P",1.02,207.5,9.89033333333333,1.01,27.1366666666667,6,1,8,85.19,0.0878038763,52.4140625,1.05,0,-4.62705429526977e-13,"5",2.95,4386,"02SEP2005","0","1"
1,"SO",18,1,"P",1,183.75,12.28,1,29.82,10.1866666666667,0.0499999999999993,8,46.71,0,68.9984375,1.12,0,-4.52473614132032e-13,"5",2.61,4186,"02SEP2005","0","1"
0,"SO",18,1,"P",1.07,181.166666666667,23,1,33.14,11,0,6,115.76,0.4891466908,46.3828125,1.04,1,0,"3",2.495,4307,"02SEP2005","0","1"
0,"SB",18,1,"P",1.03,539.375,7,1,1,6,1,6,120.905,0.305644759,83.921875,1.12,1,0,"3",3,4207,"02SEP2005","0","1"
1000,"SO",18,1,"R",1.3,817.5,49,1,41.8,7.49,0.93,4,462.88,0.0727892756,42.359375,1,1,0,"3",1,4427,"02SEP2005","0","1"
0,"SC",18,0,"P",1.03,248,13,1,33.21,3,0.634,2,128.78,0.0249036984,68.625,1.04,1,0,"3",3,4248,"02SEP2005","0","1"
0,"SL",18,1,"P",1.07,193,15,1,40.34,8.737,0,2,174.053333333333,0,38.71875,1.06,1,0,"3",2,4226,"02SEP2005","0","1"
0,"SD",19,1,"P",1.53,4356,9,5,75,12.1,5.275,24.06,1547.14,0.0722374569,59.2890625,1,3,0,"3",1.51,4221,"02SEP2005","0","1"
1,"SO",22,1.06,"R",1.03,671.5,36,1,40.6,4.66,1.33,8.55,399.94,0.0880126222,55.109375,1.01,1,0,"3",2.85,4414,"02SEP2005","0","1"
0,"SB",18,1,"P",1.13,287,22,1,32.125,11.8483333333333,0,20.5233333333333,106.53,0,67.08806640625,1,1,0,"3",0,4311,"02SEP2005","0","1"
0,"SO",18,1,"P",1.33,314,20.61,1.03,75.5,4.52,0.069999999999999,3,271.883333333333,0.1057190637,24.4765625,1.12,0,13.0699999999997,"5",1.4,4213,"02SEP2005","0","1"
0,"SA",21,0,"P",1.12,457.75,16.2841666666667,1.21,27.34,4,3,3,282.856666666667,0.1264326009,57.0859375,1,0,61.45,"5",0,4218,"02SEP2005","0","1"
0,"SE",23,1,"R",1.12,1635,8,1,424,6.39,2,12.44,824.47,0.0701893824,48.390625,1,0,352.67,"5",2,4267,"02SEP2005","0","1"
0,"SO",19,1,"R",1.08,100,7,1,30.39,10.92,0.56,15.6626666666667,94,0,65.2470703125,1,1,0,"3",0,4338,"02SEP2005","0","1"
0,"SF",18,0,"P",1.09,223.333333333333,7,1,33.494,6,0,19.9433333333333,149.38,0.013240695,78.828125,1,1,0,"3",0,4294,"02SEP2005","1","0"
0,"SO",19,1,"P",1,200,6,1,229,7.54,0.61,12.68,235.8,0,60.0589453125,2,1,15,"3",1,4415,"02SEP2005","0","1"
1,"SO",18,1,"P",1,220.166666666667,5,1.1,31,13.54,0,12.86,71.59,0.0660695804,33.6875,1,0,20.61,"5",2,4285,"02SEP2005","0","1"
0,"SB",18,1,"P",2,500,1,1.29,56,9.35,0,18.56,266.78,0.3491993295,40.0546875,1,0,30.79,"5",0,4317,"02SEP2005","0","1"
0,"SO",22,2,"P",1.17,409.5,16.49,1.12,34.25,11.93,1.99,14.91,230.88,0.0355323914,32.671875,1,0,270.06,"5",0.92,4379,"02SEP2005","0","1"
0,"SB",18,1,"P",1.69,679.25,25.43,1.16,242.986666666667,2,0,7,365.89,1.0107472353,33.484375,1.69,0,55.8299999999999,"5",0.776666666666667,4394,"02SEP2005","0","1"
280,"SO",20,1,"P",1.04,511.5,11.89,1.04,4.6,14.24,1.41,16.37,119.1,0,55.7507421875,1.03,0,11.2499999999996,"4",3.28,4355,"02SEP2005","0","1"
0,"SB",19,1,"P",1.04,200,12,1.05,64,6.45,0.616666666666667,10,216.36,0.089545557,49.765625,1.09,0,5.59999999999952,"5",2.69,4252,"02SEP2005","0","1"
0,"SA",19,1,"P",1,262.625,11.35,1.03,24.7233333333333,13.58,1,13.74,60.73,0.0531667527,51.328125,1.03,0,7.21999999999954,"5",3.03,4314,"02SEP2005","0","1"
0,"SL",18,1,"P",1,224.9,10.11,1.01,26.5566666666667,14.69,0.21,14.9166666666667,74.18,0.2120194752,59.8125,1.04,0,-4.89421836391557e-13,"5",2.89,4178,"02SEP2005","0","1"
0,"SC",20,1,"P",1,319,23,1,45,10,2,14,151.59,0.0807975761,78.0625,1.06,1,0,"3",2.25,4263,"02SEP2005","0","1"
0,"SO",18,1,"P",1.05,158,16,1,34.096,9.765,0.15,8,98.08,0,63.0476302083333,1,1,0,"3",0.425,4228,"02SEP2005","0","1"
0,"SO",18,1,"P",1.01,277.5,10.33,1.04,27.5335,15.3453333333333,0.15,14,40.375,0,80.0625,1.01,0,-4.75495198770659e-13,"5",2.88,4299,"02SEP2005","0","1"
0,"SO",18,1,"P",1.04,188,11.34,1.03,38.351,12,0.14,16,132.626666666667,0.4141439525,59.65625,1,0,32.0099999999999,"5",1,4243,"02SEP2005","0","1"
0,"SN",18,1,"P",1.03,518,28,1,36.095,17,0,16,149.208571428571,0.2555518849,33.2578125,1.04,1,0,"3",4,4349,"02SEP2005","0","1"
0,"SD",19,1,"P",1.01,579.5,12,1,0,9,3,19,166.353333333333,0,67.03125,1.01,1,0,"3",3.16,4244,"02SEP2005","0","1"
0,"SO",18,1,"P",1.16,426.625,7,1,0,8,0,24,142.75,0.5122743323,92.0625,1.09,1,0,"3",3,4234,"02SEP2005","0","1"
1,"SA",18,1,"P",1.03,150,9,1.12,25.8375,23,2,6,0,0,77.59375,1.03,0,0.984999999999637,"5",2.945,4219,"02SEP2005","0","1"
0,"SO",18,1,"P",1.06,171,8,1,33.5066666666667,2,0,4,132.04,0.2144074077,53.234375,1,1,1,"3",2,4273,"02SEP2005","0","1"
0,"SF",19,1,"P",1.14,217,16.0272727272727,1.03,68.47,0,0,6,270.48,0.0130921311,43.8828125,1,0,14.2749999999999,"5",0,4180,"02SEP2005","0","1"
0,"SK",18,1,"P",1.19,374.5,20,1,31.555,10,2,54,217.57,0.0749438575,24.4609375,1.09,1,0,"3",1.52,4687,"03SEP2005","1","0"
0,"SO",19,1,"P",1.1,350,6,1,18.29,17,2,71,214.332,0.0637877104,64.328125,1,1,272,"3",3,4630,"03SEP2005","1","0"
0,"SH",19,2,"P",1,1050,4,2,31.58,8,0,59,0,0,83.171875,1,2,0,"3",1.32,4452,"03SEP2005","1","0"
0,"SO",18,1,"P",2,150,4,1.44,0,16,0,47,0,0.0652953985,94.390625,1,0,27.13,"5",2,4440,"03SEP2005","1","0"
1,"SF",18,1,"P",1.26,493,24.19,1.02,69.46,19,0,47,340.66,0.2034655754,58.6171875,1,0,28.585,"5",0,4500,"03SEP2005","1","0"
1,"SA",19,1,"P",1.4,415,17,1,0,6,0,43,236.33,0.0653217349,46.78125,2,1,0,"3",1,4542,"03SEP2005","1","0"
0,"SO",18,1,"P",1.06,598.5,10.3,1,11.52,9,0,42,97.83,0.0037721842,58.140625,1.05,0,-4.89137619297253e-13,"5",3.14,4444,"03SEP2005","1","0"
0,"SA",20,1,"P",1.02,502.5,21,1,12.415,12,2,41,135.79,0,49.671875,1.12,1,0,"3",2.69,4659,"03SEP2005","1","0"
0,"SO",18,1,"P",1.43333333333333,465.5,28.59,1.08,61.39,3,0.049999999999999,38,405.07,0.1072927087,77.0625,1.16,0,12.0199999999997,"5",1.35,4535,"03SEP2005","1","0"
0,"SM",18,1,"P",1.01,230.833333333333,17.24,1.02,42.84,7,0.0799999999999992,37,164.11,0.0416408491,87.046875,1.07,0,1.76999999999949,"5",2.68,4694,"03SEP2005","1","0"
0,"SL",18,0,"P",1.25,391.5,22,1,49.52,9,0.26,32,252.92,0.1629568068,66.5625,1.05,1,0,"3",1.23,4603,"03SEP2005","1","0"
0,"SA",18,1,"P",1.23333333333333,308,25.57,1.01,64.84,8,1,34,255.06,0.0223459934,54.546875,1.11,0,5.3099999999996,"5",1.55,4639,"03SEP2005","1","0"
0,"SO",19,1,"P",1.28833333333333,449.5,13,1,23.71,17,1,28,139.525,0.3317653202,65.96875,2,1,0,"3",1,4531,"03SEP2005","1","0"
0,"SE",18,1,"P",1.04,255.5,18.87,1.02,56.47,18,0,30,260.78,0.4608689994,57.109375,1.12,0,1.10999999999956,"5",2.54,4525,"03SEP2005","1","0"
1100,"SB",20,1,"P",2,2050,4,1,1,21,0,27,993,0.2343553999,73.84375,3,1,872,"3",1,4620,"03SEP2005","1","0"
0,"SN",19,1,"P",1.11,350,7,1,44,12.775,0,26,0,0.1480661933,63.9609375,1.06,1,0,"3",4,4671,"03SEP2005","1","0"
0,"SD",19,0,"P",1,312,12.67,1.12,23.24,12,2,25,83.8166666666667,0.1286071772,76.09375,1.03,0,5.73999999999953,"5",2.84,4700,"03SEP2005","1","0"
1,"SL",18,1,"P",1.01,495.375,10.27,1.03,7.24,16,0,24,97.96,0,79.703125,1.03,0,-4.72368810733315e-13,"5",2.92666666666667,4477,"03SEP2005","1","0"
0,"SH",18,1,"P",1.15,578.375,8,2,18.135,18,0,22,74.9942857142857,0.0607413137,75.90625,1,2,0,"3",1.5,4641,"03SEP2005","1","0"
0,"SO",18,1,"P",1.31,486,32.0156060606061,1.14,63.03,19,0,20,365.9,0.0378870524,79.34375,1.11,0,6.48999999999969,"5",1.43,4643,"03SEP2005","1","0"
1,"SO",18,1,"P",1,461.5,8,1.06,8.65,13,2,19,54.745,0,69.8125,1.03,0,-4.72084593639011e-13,"5",3.07,4545,"03SEP2005","1","0"
0,"SD",18,1,"P",1.01,192,10.54,1.01,29.37,15,0,19,47.58,0,68.578125,1.03,0,0.289999999999551,"5",2.63,4642,"03SEP2005","1","0"
1,"SF",19,1,"P",1,408,3,2,11.42,22,0.921666666666667,18,129.93,0.2011539913,56.71875,1,2,0,"3",1.36,4657,"03SEP2005","1","0"
1,"SB",18,1,"P",1,387.55,2,1,1,19,0,16,134.21,0.3148179771,50.296875,2,1,0,"3",0,4682,"03SEP2005","1","0"
0,"SF",18,1,"P",1.02,407.375,18,1,4.565,15,1,17,95.0035714285714,0.0264970687,82.375,1.02,1,0,"3",2.83,4491,"03SEP2005","1","0"
0,"SF",18,1,"P",1.05,353.5,10.84,1.08,24.09,22,0.19,18,94.25,0.0212465245,56.1484375,1,0,32.5,"5",2,4567,"03SEP2005","1","0"
240,"SA",20,1,"P",3,50,3,5,0,4,2,14,929.905,0.1303149806,66.5625,1,4,74,"3",1,4618,"03SEP2005","1","0"
0,"SF",18,1,"P",1.08,432.916666666667,11.6172727272727,1.04,13.28,10,0,14,117.39,0.0331989748,67.453125,1,0,14.1749999999999,"5",0,4622,"03SEP2005","1","0"
0,"SO",18,1,"P",1.01,206.875,23,1,22.87,19,0,15,84.88,0.0865954875,75.390625,1.01,1,0,"3",2.23,4607,"03SEP2005","1","0"
0,"SO",18,1,"P",1.03,260,14.19,1.03,27.1866666666667,20,0,14,53.565,0,93.921875,1.06,0,0.0399999999995711,"5",2.512,4505,"03SEP2005","1","0"
0,"SO",22,1,"P",1.07,500,15,1,19,3,3,12,464,0.1048831374,37.2109375,1.01,1,0,"3",2.51,4464,"03SEP2005","1","0"
0,"SO",19,1,"P",1.15,464,12,1.08,1,10,2,12,68.2975,0.0538550634,84.453125,1,0,5.48999999999956,"5",1.37,4516,"03SEP2005","1","0"
0,"SO",20,2,"P",1.12,857,7,2,18.06,1,1,11,218.163333333333,0,34.7578125,1,2,900,"3",3,4521,"03SEP2005","1","0"
0,"SH",18,0,"P",1.24,338.5,20.325,1.05,43.17,8,0,10,187.963333333333,0,89.234375,1.03,0,8.58999999999967,"5",1.71,4679,"03SEP2005","1","0"
1,"SD",18,1,"P",1.02,242.5,30,1,41.9983333333333,16,0,8,172.103333333333,0.4446160775,61.4140625,1.04,1,0,"3",2.565,4517,"03SEP2005","1","0"
1,"SH",19,1,"P",1.11,950,9,1,15.49,22,2,8,0,0.1277670283,69.390625,1.03,1,0,"3",4,4669,"03SEP2005","1","0"
0,"SA",18,1,"P",1.01,172,15.3175,1.01,39.23,7.07666666666667,0.0199999999999994,11,78.7833333333333,0,43.3359375,1.05,0,1.76999999999956,"5",2.54,4606,"03SEP2005","1","0"
0,"SA",18,1,"P",1,593.375,5,1,13.19,2,0,7,110.59,0,91.703125,1,1,0,"3",2,4553,"03SEP2005","1","0"
1,"SO",19,1,"P",1.16,236.833333333333,33,1,44.6,13,1,8,203.04,0,87.578125,1,1,0,"3",0,4468,"03SEP2005","1","0"
0,"SM",18,1,"P",1.05,551.333333333333,9,1,17.5,0,0,8,129.83,0,85.203125,1.02,1,0,"3",2.94666666666667,4530,"03SEP2005","1","0"
1,"SD",24,1,"P",1.69,100,35,4,176.88,4,4,7,434.25,0.0109088215,69.671875,1,2,0,"3",1.11,4520,"03SEP2005","1","0"
